,0,1,2,3,4
123,-72.35217384587553,100.46791300974307,3.00324817,6.00649634,6.03517463
124,72.35217384587553,100.46791300974307,3.00324817,6.00649634,6.03517463
125,-81.01069969976571,93.6264126137036,3.00324817,6.00649634,6.03517463
126,81.01069969976571,93.6264126137036,3.00324817,6.00649634,6.03517463
127,-89.02565193435093,86.0411058879469,3.00324817,6.00649634,6.03517463
128,89.02565193435093,86.0411058879469,3.00324817,6.00649634,6.03517463
129,-96.33335566163213,77.77225206798748,3.00324817,6.00649634,6.03517463
130,96.33335566163213,77.77225206798748,3.00324817,6.00649634,6.03517463
131,-102.87575446421793,68.88554092242461,3.00324817,6.00649634,6.03517463
132,102.87575446421793,68.88554092242461,3.00324817,6.00649634,6.03517463
133,-108.60087164086447,59.451570909451775,3.00324817,6.00649634,6.03517463
134,108.60087164086447,59.451570909451775,3.00324817,6.00649634,6.03517463
135,-113.46322315469052,49.54528833406861,3.00324817,6.00649634,6.03517463
136,113.46322315469052,49.54528833406861,3.00324817,6.00649634,6.03517463
137,-117.42417900313312,39.24539196131498,3.00324817,6.00649634,6.03517463
138,117.42417900313312,39.24539196131498,3.00324817,6.00649634,6.03517463
139,-120.45227013844313,28.63370781531127,3.00324817,6.00649634,6.03517463
140,120.45227013844313,28.63370781531127,3.00324817,6.00649634,6.03517463
141,-122.52343850006895,17.794539130781533,3.00324817,6.00649634,6.03517463
142,122.52343850006895,17.794539130781533,3.00324817,6.00649634,6.03517463
143,-123.62122817220246,6.8139966211723975,3.00324817,6.00649634,6.03517463
144,123.62122817220246,6.8139966211723975,3.00324817,6.00649634,6.03517463
145,-123.73691614747429,-4.220685616106834,3.00324817,6.00649634,6.03517463
146,123.73691614747429,-4.220685616106834,3.00324817,6.00649634,6.03517463
147,-122.86958165757075,-15.221843122652686,3.00324817,6.00649634,6.03517463
148,122.86958165757075,-15.221843122652686,3.00324817,6.00649634,6.03517463
149,-121.02611351958994,-26.10207752460376,3.00324817,6.00649634,6.03517463
150,121.02611351958994,-26.10207752460376,3.00324817,6.00649634,6.03517463
151,-118.22115543938254,-36.77495086787263,3.00324817,6.00649634,6.03517463
152,118.22115543938254,-36.77495086787263,3.00324817,6.00649634,6.03517463
153,-114.4769897060225,-47.15567232692491,3.00324817,6.00649634,6.03517463
154,114.4769897060225,-47.15567232692491,3.00324817,6.00649634,6.03517463
155,-109.82336020100698,-57.161771831504396,3.00324817,6.00649634,6.03517463
156,109.82336020100698,-57.161771831504396,3.00324817,6.00649634,6.03517463
157,-104.29723612790616,-66.71375525959306,3.00324817,6.00649634,6.03517463
158,104.29723612790616,-66.71375525959306,3.00324817,6.00649634,6.03517463
159,-97.94251833914123,-75.73573599130121,3.00324817,6.00649634,6.03517463
160,97.94251833914123,-75.73573599130121,3.00324817,6.00649634,6.03517463
161,-90.80969059262084,-84.15603780614653,3.00324817,6.00649634,6.03517463
162,90.80969059262084,-84.15603780614653,3.00324817,6.00649634,6.03517463
163,-82.95541850849028,-91.90776433380546,3.00324817,6.00649634,6.03517463
164,82.95541850849028,-91.90776433380546,3.00324817,6.00649634,6.03517463
165,-74.44209941176669,-98.92933053410268,3.00324817,6.00649634,6.03517463
166,74.44209941176669,-98.92933053410268,3.00324817,6.00649634,6.03517463
167,-65.33736663684688,-105.16495198363064,3.00324817,6.00649634,6.03517463
168,65.33736663684688,-105.16495198363064,3.00324817,6.00649634,6.03517463
169,-55.71355223168132,-110.56508808156764,3.00324817,6.00649634,6.03517463
170,55.71355223168132,-110.56508808156764,3.00324817,6.00649634,6.03517463
171,-45.64711232993322,-115.0868356533255,3.00324817,6.00649634,6.03517463
172,45.64711232993322,-115.0868356533255,3.00324817,6.00649634,6.03517463
173,-35.21801975606193,-118.69426982470016,3.00324817,6.00649634,6.03517463
174,35.21801975606193,-118.69426982470016,3.00324817,6.00649634,6.03517463
175,-24.509128688622628,-121.35872945808896,3.00324817,6.00649634,6.03517463
176,24.509128688622628,-121.35872945808896,3.00324817,6.00649634,6.03517463
177,-13.605516429098397,-123.05904488274979,3.00324817,6.00649634,6.03517463
178,13.605516429098397,-123.05904488274979,3.00324817,6.00649634,6.03517463
179,0.0,-123.80887934537286,3.00324817,6.00649634,6.03517463
180,0.0,135.7708377504593,3.00324817,6.00649634,6.03517463
181,-11.026065356173559,135.3223790295712,3.00324817,6.00649634,6.03517463
182,11.026065356173559,135.3223790295712,3.00324817,6.00649634,6.03517463
183,-21.97929814526512,133.9799643099784,3.00324817,6.00649634,6.03517463
184,21.97929814526512,133.9799643099784,3.00324817,6.00649634,6.03517463
185,-32.78733978122032,131.75246006633938,3.00324817,6.00649634,6.03517463
186,32.78733978122032,131.75246006633938,3.00324817,6.00649634,6.03517463
187,-43.37879060268941,128.65457982252153,3.00324817,6.00649634,6.03517463
188,43.37879060268941,128.65457982252153,3.00324817,6.00649634,6.03517463
189,-53.68368155368294,124.70678697771146,3.00324817,6.00649634,6.03517463
190,53.68368155368294,124.70678697771146,3.00324817,6.00649634,6.03517463
191,-63.63393641610316,119.93515964742316,3.00324817,6.00649634,6.03517463
192,63.63393641610316,119.93515964742316,3.00324817,6.00649634,6.03517463
193,-73.16382154050356,114.37121841202396,3.00324817,6.00649634,6.03517463
194,73.16382154050356,114.37121841202396,3.00324817,6.00649634,6.03517463
195,-82.21038010399252,108.05171811044289,3.00324817,6.00649634,6.03517463
196,82.21038010399252,108.05171811044289,3.00324817,6.00649634,6.03517463
197,-90.71384802638941,101.01840505426063,3.00324817,6.00649634,6.03517463
198,90.71384802638941,101.01840505426063,3.00324817,6.00649634,6.03517463
199,-98.6180487968868,93.31774126583004,3.00324817,6.00649634,6.03517463
200,98.6180487968868,93.31774126583004,3.00324817,6.00649634,6.03517463
201,-105.87076460277137,85.00059756193548,3.00324817,6.00649634,6.03517463
202,105.87076460277137,85.00059756193548,3.00324817,6.00649634,6.03517463
203,-112.42408130828824,76.12191751032643,3.00324817,6.00649634,6.03517463
204,112.42408130828824,76.12191751032643,3.00324817,6.00649634,6.03517463
205,-118.23470500446413,66.74035447889744,3.00324817,6.00649634,6.03517463
206,118.23470500446413,66.74035447889744,3.00324817,6.00649634,6.03517463
207,-123.26424803849606,56.917884175061,3.00324817,6.00649634,6.03517463
208,123.26424803849606,56.917884175061,3.00324817,6.00649634,6.03517463
209,-127.47948263291812,46.71939523479589,3.00324817,6.00649634,6.03517463
210,127.47948263291812,46.71939523479589,3.00324817,6.00649634,6.03517463
211,-130.85256041885475,36.21226056588448,3.00324817,6.00649634,6.03517463
212,130.85256041885475,36.21226056588448,3.00324817,6.00649634,6.03517463
213,-133.361196432834,25.46589227701655,3.00324817,6.00649634,6.03517463
214,133.361196432834,25.46589227701655,3.00324817,6.00649634,6.03517463
215,-134.98881636138535,14.551283132896694,3.00324817,6.00649634,6.03517463
216,134.98881636138535,14.551283132896694,3.00324817,6.00649634,6.03517463
217,-135.72466606043173,3.540537564528424,3.00324817,6.00649634,6.03517463
218,135.72466606043173,3.540537564528424,3.00324817,6.00649634,6.03517463
219,-135.56388262569934,-7.493604667124741,3.00324817,6.00649634,6.03517463
220,135.56388262569934,-7.493604667124741,3.00324817,6.00649634,6.03517463
221,-134.50752654436917,-18.47824900734278,3.00324817,6.00649634,6.03517463
222,134.50752654436917,-18.47824900734278,3.00324817,6.00649634,6.03517463
223,-132.56257471529673,-29.340827669186808,3.00324817,6.00649634,6.03517463
224,132.56257471529673,-29.340827669186808,3.00324817,6.00649634,6.03517463
225,-129.74187438364012,-40.00957903904122,3.00324817,6.00649634,6.03517463
226,129.74187438364012,-40.00957903904122,3.00324817,6.00649634,6.03517463
227,-126.06405829394755,-50.41402175904771,3.00324817,6.00649634,6.03517463
228,126.06405829394755,-50.41402175904771,3.00324817,6.00649634,6.03517463
229,-121.55342162196011,-60.485420354458505,3.00324817,6.00649634,6.03517463
230,121.55342162196011,-60.485420354458505,3.00324817,6.00649634,6.03517463
231,-116.23976149789377,-70.15723932976779,3.00324817,6.00649634,6.03517463
232,116.23976149789377,-70.15723932976779,3.00324817,6.00649634,6.03517463
233,-110.15818018110244,-79.36558273363406,3.00324817,6.00649634,6.03517463
234,110.15818018110244,-79.36558273363406,3.00324817,6.00649634,6.03517463
235,-103.34885318616487,-88.04961628857947,3.00324817,6.00649634,6.03517463
236,103.34885318616487,-88.04961628857947,3.00324817,6.00649634,6.03517463
237,-95.85676389199142,-96.15196929661167,3.00324817,6.00649634,6.03517463
238,95.85676389199142,-96.15196929661167,3.00324817,6.00649634,6.03517463
239,-87.73140638698396,-103.61911366549808,3.00324817,6.00649634,6.03517463
240,87.73140638698396,-103.61911366549808,3.00324817,6.00649634,6.03517463
241,-79.02645851314122,-110.4017175515504,3.00324817,6.00649634,6.03517463
242,79.02645851314122,-110.4017175515504,3.00324817,6.00649634,6.03517463
243,-69.79942726889377,-116.4549712824487,3.00324817,6.00649634,6.03517463
244,69.79942726889377,-116.4549712824487,3.00324817,6.00649634,6.03517463
245,-60.111268913080224,-121.73888340674435,3.00324817,6.00649634,6.03517463
246,60.111268913080224,-121.73888340674435,3.00324817,6.00649634,6.03517463
247,-50.025986279628796,-126.21854491401783,3.00324817,6.00649634,6.03517463
248,50.025986279628796,-126.21854491401783,3.00324817,6.00649634,6.03517463
249,-39.610205963083395,-129.86435987992877,3.00324817,6.00649634,6.03517463
250,39.610205963083395,-129.86435987992877,3.00324817,6.00649634,6.03517463
251,-28.93273816811818,-132.65224101219195,3.00324817,6.00649634,6.03517463
252,28.93273816811818,-132.65224101219195,3.00324817,6.00649634,6.03517463
253,-18.06412213073433,-134.56376880537888,3.00324817,6.00649634,6.03517463
254,18.06412213073433,-134.56376880537888,3.00324817,6.00649634,6.03517463
255,-7.076160114176986,-135.5863132528504,3.00324817,6.00649634,6.03517463
256,7.076160114176986,-135.5863132528504,3.00324817,6.00649634,6.03517463
257,0.0,147.77114197714573,3.00324817,6.00649634,6.03517463
258,-11.02748697879176,147.35910196578405,3.00324817,6.00649634,6.03517463
259,11.02748697879176,147.35910196578405,3.00324817,6.00649634,6.03517463
260,-21.993484104800846,146.1252786418614,3.00324817,6.00649634,6.03517463
261,21.993484104800846,146.1252786418614,3.00324817,6.00649634,6.03517463
262,-32.836836680365884,144.07655103470773,3.00324817,6.00649634,6.03517463
263,32.836836680365884,144.07655103470773,3.00324817,6.00649634,6.03517463
264,-43.497073756653755,141.22434271696216,3.00324817,6.00649634,6.03517463
265,43.497073756653755,141.22434271696216,3.00324817,6.00649634,6.03517463
266,-53.914745368935094,137.58455811984373,3.00324817,6.00649634,6.03517463
267,53.914745368935094,137.58455811984373,3.00324817,6.00649634,6.03517463
268,-64.03175408014819,133.1774938593199,3.00324817,6.00649634,6.03517463
269,64.03175408014819,133.1774938593199,3.00324817,6.00649634,6.03517463
270,-73.7916789837641,128.02772556749912,3.00324817,6.00649634,6.03517463
271,73.7916789837641,128.02772556749912,3.00324817,6.00649634,6.03517463
272,-83.14009035900236,122.16397086017909,3.00324817,6.00649634,6.03517463
273,83.14009035900236,122.16397086017909,3.00324817,6.00649634,6.03517463
274,-92.02485322356056,115.6189292045723,3.00324817,6.00649634,6.03517463
275,92.02485322356056,115.6189292045723,3.00324817,6.00649634,6.03517463
276,-100.39641809092149,108.4290995800604,3.00324817,6.00649634,6.03517463
277,100.39641809092149,108.4290995800604,3.00324817,6.00649634,6.03517463
278,-108.20809731064426,100.63457694868053,3.00324817,6.00649634,6.03517463
279,108.20809731064426,100.63457694868053,3.00324817,6.00649634,6.03517463
280,-115.41632545043234,92.2788286702299,3.00324817,6.00649634,6.03517463
281,115.41632545043234,92.2788286702299,3.00324817,6.00649634,6.03517463
282,-121.98090226775385,83.40845210873084,3.00324817,6.00649634,6.03517463
283,121.98090226775385,83.40845210873084,3.00324817,6.00649634,6.03517463
284,-127.86521691587154,74.07291478190176,3.00324817,6.00649634,6.03517463
285,127.86521691587154,74.07291478190176,3.00324817,6.00649634,6.03517463
286,-133.03645213378076,64.32427850264644,3.00324817,6.00649634,6.03517463
287,133.03645213378076,64.32427850264644,3.00324817,6.00649634,6.03517463
288,-137.46576728116867,54.21690905086104,3.00324817,6.00649634,6.03517463
289,137.46576728116867,54.21690905086104,3.00324817,6.00649634,6.03517463
290,-141.12845919747664,43.807172994567175,3.00324817,6.00649634,6.03517463
291,141.12845919747664,43.807172994567175,3.00324817,6.00649634,6.03517463
292,-144.00409998780992,33.153123351060096,3.00324817,6.00649634,6.03517463
293,144.00409998780992,33.153123351060096,3.00324817,6.00649634,6.03517463
294,-146.07665096710718,22.314175841014393,3.00324817,6.00649634,6.03517463
295,146.07665096710718,22.314175841014393,3.00324817,6.00649634,6.03517463
296,-147.3345521269375,11.350777540966108,3.00324817,6.00649634,6.03517463
297,147.3345521269375,11.350777540966108,3.00324817,6.00649634,6.03517463
298,-147.77078662579473,0.3240697820008894,3.00324817,6.00649634,6.03517463
299,147.77078662579473,0.3240697820008894,3.00324817,6.00649634,6.03517463
300,-147.38291994304547,-10.704452825418675,3.00324817,6.00649634,6.03517463
301,147.38291994304547,-10.704452825418675,3.00324817,6.00649634,6.03517463
302,-146.17311347798204,-21.673285338931553,3.00324817,6.00649634,6.03517463
303,146.17311347798204,-21.673285338931553,3.00324817,6.00649634,6.03517463
304,-144.14811251794754,-32.521255491492006,3.00324817,6.00649634,6.03517463
305,144.14811251794754,-32.521255491492006,3.00324817,6.00649634,6.03517463
306,-141.31920864243992,-43.18786484539722,3.00324817,6.00649634,6.03517463
307,141.31920864243992,-43.18786484539722,3.00324817,6.00649634,6.03517463
308,-137.7021767726723,-53.61362619052616,3.00324817,6.00649634,6.03517463
309,137.7021767726723,-53.61362619052616,3.00324817,6.00649634,6.03517463
310,-133.3171872174681,-63.740395305114944,3.00324817,6.00649634,6.03517463
311,133.3171872174681,-63.740395305114944,3.00324817,6.00649634,6.03517463
312,-128.1886932058172,-73.5116952288181,3.00324817,6.00649634,6.03517463
313,128.1886932058172,-73.5116952288181,3.00324817,6.00649634,6.03517463
314,-122.34529453313267,-82.87303123954607,3.00324817,6.00649634,6.03517463
315,122.34529453313267,-82.87303123954607,3.00324817,6.00649634,6.03517463
316,-115.8195780814668,-91.77219477739855,3.00324817,6.00649634,6.03517463
317,115.8195780814668,-91.77219477739855,3.00324817,6.00649634,6.03517463
318,-108.64793610292347,-100.15955462063926,3.00324817,6.00649634,6.03517463
319,108.64793610292347,-100.15955462063926,3.00324817,6.00649634,6.03517463
320,-100.87036327952775,-107.98833368973641,3.00324817,6.00649634,6.03517463
321,100.87036327952775,-107.98833368973641,3.00324817,6.00649634,6.03517463
322,-92.53023369118358,-115.2148699356325,3.00324817,6.00649634,6.03517463
323,92.53023369118358,-115.2148699356325,3.00324817,6.00649634,6.03517463
324,-83.67405893541451,-121.79885985715359,3.00324817,6.00649634,6.03517463
325,83.67405893541451,-121.79885985715359,3.00324817,6.00649634,6.03517463
326,-74.35122874770896,-127.70358328933303,3.00324817,6.00649634,6.03517463
327,74.35122874770896,-127.70358328933303,3.00324817,6.00649634,6.03517463
328,-64.6137355688978,-132.89610820886486,3.00324817,6.00649634,6.03517463
329,64.6137355688978,-132.89610820886486,3.00324817,6.00649634,6.03517463
330,-54.51588459553207,-137.34747441433493,3.00324817,6.00649634,6.03517463
331,54.51588459553207,-137.34747441433493,3.00324817,6.00649634,6.03517463
332,-44.113990930204636,-141.03285505668381,3.00324817,6.00649634,6.03517463
333,44.113990930204636,-141.03285505668381,3.00324817,6.00649634,6.03517463
334,-33.46606552071727,-143.93169511887513,3.00324817,6.00649634,6.03517463
335,33.46606552071727,-143.93169511887513,3.00324817,6.00649634,6.03517463
336,-22.63149163953408,-146.02782607229165,3.00324817,6.00649634,6.03517463
337,22.63149163953408,-146.02782607229165,3.00324817,6.00649634,6.03517463
338,-11.670693707736625,-147.30955607023586,3.00324817,6.00649634,6.03517463
339,11.670693707736625,-147.30955607023586,3.00324817,6.00649634,6.03517463
340,0.0,-147.77114197714573,3.00324817,6.00649634,6.03517463
341,0.0,159.80979202543216,3.00324817,6.00649634,6.03517463
342,-11.028603637055655,159.4287914055319,3.00324817,6.00649634,6.03517463
343,11.028603637055655,159.4287914055319,3.00324817,6.00649634,6.03517463
344,-22.00462905638447,158.2876050968704,3.00324817,6.00649634,6.03517463
345,22.00462905638447,158.2876050968704,3.00324817,6.00649634,6.03517463
346,-32.87574038263616,156.39167280103305,3.00324817,6.00649634,6.03517463
347,32.87574038263616,156.39167280103305,3.00324817,6.00649634,6.03517463
348,-43.590101797443815,153.75003301625782,3.00324817,6.00649634,6.03517463
349,43.590101797443815,153.75003301625782,3.00324817,6.00649634,6.03517463
350,-54.09662470570616,150.37527995871483,3.00324817,6.00649634,6.03517463
351,54.09662470570616,150.37527995871483,3.00324817,6.00649634,6.03517463
352,-64.34521134060142,146.28350352908976,3.00324817,6.00649634,6.03517463
353,64.34521134060142,146.28350352908976,3.00324817,6.00649634,6.03517463
354,-74.28699364574204,141.49421261058475,3.00324817,6.00649634,6.03517463
355,74.28699364574204,141.49421261058475,3.00324817,6.00649634,6.03517463
356,-83.87456629538833,136.03024206393368,3.00324817,6.00649634,6.03517463
357,83.87456629538833,136.03024206393368,3.00324817,6.00649634,6.03517463
358,-93.06221274157883,129.91764386276793,3.00324817,6.00649634,6.03517463
359,93.06221274157883,129.91764386276793,3.00324817,6.00649634,6.03517463
360,-101.80612321027427,123.18556288829603,3.00324817,6.00649634,6.03517463
361,101.80612321027427,123.18556288829603,3.00324817,6.00649634,6.03517463
362,-110.06460360699013,115.86609797541303,3.00324817,6.00649634,6.03517463
363,110.06460360699013,115.86609797541303,3.00324817,6.00649634,6.03517463
364,-117.79827433572939,107.99414887268718,3.00324817,6.00649634,6.03517463
365,117.79827433572939,107.99414887268718,3.00324817,6.00649634,6.03517463
366,-124.97025808311231,99.60724984584297,3.00324817,6.00649634,6.03517463
367,124.97025808311231,99.60724984584297,3.00324817,6.00649634,6.03517463
368,-131.54635567220936,90.74539071805505,3.00324817,6.00649634,6.03517463
369,131.54635567220936,90.74539071805505,3.00324817,6.00649634,6.03517463
370,-137.4952091474603,81.45082620027887,3.00324817,6.00649634,6.03517463
371,137.4952091474603,81.45082620027887,3.00324817,6.00649634,6.03517463
372,-142.78845131294065,71.76787442068951,3.00324817,6.00649634,6.03517463
373,142.78845131294065,71.76787442068951,3.00324817,6.00649634,6.03517463
374,-147.40084101082428,61.742705613809804,3.00324817,6.00649634,6.03517463
375,147.40084101082428,61.742705613809804,3.00324817,6.00649634,6.03517463
376,-151.31038349487744,51.423121976840406,3.00324817,6.00649634,6.03517463
377,151.31038349487744,51.423121976840406,3.00324817,6.00649634,6.03517463
378,-154.498435324886,40.858329742830826,3.00324817,6.00649634,6.03517463
